cluster_id,C_albicans,C_glabrata,K_lactis,S_cerevisiae,unknown,species_count
Cluster8458,0,1,0,1,0,2
Cluster8459,0,0,1,1,0,2
Cluster846,1,1,1,1,0,4
Cluster8460,0,1,0,1,0,2
Cluster8461,0,1,0,1,0,2
Cluster8462,1,0,0,0,0,1
Cluster8463,1,0,0,0,0,1
Cluster8464,1,0,0,0,0,1
Cluster8465,1,0,0,0,0,1
Cluster8466,0,1,1,1,0,3
Cluster8467,1,0,0,0,0,1
Cluster8468,0,1,0,0,0,1
Cluster8469,0,1,0,0,0,1
Cluster847,0,1,0,0,0,1
Cluster8470,0,0,1,1,0,2
Cluster8471,0,1,0,1,0,2
Cluster8472,0,0,1,0,0,1
Cluster8473,1,0,1,0,0,2
Cluster8474,0,0,0,1,0,1
Cluster8475,1,1,1,1,0,4
Cluster8476,0,1,0,0,0,1
Cluster8477,0,0,0,1,0,1
Cluster8478,0,0,0,1,0,1
Cluster8479,0,0,0,1,0,1
Cluster848,0,0,0,1,0,1
Cluster8480,0,1,1,1,0,3
Cluster8481,1,0,0,0,0,1
Cluster8482,0,0,0,1,0,1
Cluster8483,0,0,0,1,0,1
Cluster8484,0,0,0,1,0,1
Cluster8485,0,0,1,1,0,2
Cluster8486,1,1,1,1,0,4
Cluster8487,0,1,0,0,0,1
Cluster8488,0,1,0,0,0,1
Cluster8489,0,1,0,0,0,1
Cluster849,0,0,0,1,0,1
Cluster8490,1,0,0,0,0,1
Cluster8491,0,1,0,1,0,2
Cluster8492,1,0,0,0,0,1
Cluster8493,1,0,0,0,0,1
Cluster8494,1,1,1,1,0,4
Cluster8495,1,1,0,1,0,3
Cluster8496,0,1,0,1,0,2
Cluster8497,0,1,1,1,0,3
Cluster8498,1,0,1,1,0,3
Cluster8499,1,1,1,1,0,4
Cluster85,1,1,1,1,0,4
Cluster850,0,0,0,1,0,1
Cluster8500,1,1,1,1,0,4
Cluster8501,1,0,1,1,0,3
Cluster8502,1,1,1,0,0,3
Cluster8503,1,1,1,1,0,4
Cluster8504,1,2,1,1,0,4
Cluster8505,1,1,1,1,0,4
Cluster8506,1,0,1,1,0,3
Cluster8507,1,0,0,0,0,1
Cluster8508,0,0,1,0,0,1
Cluster8509,0,0,1,0,0,1
Cluster851,1,2,1,2,0,4
Cluster8510,0,1,1,1,0,3
Cluster8511,0,1,1,1,0,3
Cluster8512,1,0,0,0,0,1
Cluster8513,0,1,0,0,0,1
Cluster8514,0,1,0,1,0,2
Cluster8515,0,1,1,1,0,3
Cluster8516,1,1,1,1,0,4
Cluster8517,1,1,1,1,0,4
Cluster8518,0,0,0,1,0,1
Cluster8519,0,1,0,0,0,1
Cluster852,1,1,1,1,0,4
Cluster8520,0,0,1,0,0,1
Cluster8521,0,0,0,1,0,1
Cluster8522,0,0,0,1,0,1
Cluster8523,0,1,0,0,0,1
Cluster8524,0,1,0,0,0,1
Cluster8525,0,0,0,1,0,1
Cluster8526,1,0,0,0,0,1
Cluster8527,0,0,1,0,0,1
Cluster8528,0,2,1,2,0,3
Cluster8529,1,1,1,1,0,4
Cluster853,1,1,0,1,0,3
Cluster8530,1,1,1,1,0,4
Cluster8531,1,1,1,1,0,4
Cluster8532,1,1,1,1,0,4
Cluster8533,1,1,1,1,0,4
Cluster8534,1,1,1,1,0,4
Cluster8535,1,1,1,1,0,4
Cluster8536,1,1,1,1,0,4
Cluster8537,1,1,1,1,0,4
Cluster8538,1,1,1,1,0,4
Cluster8539,1,0,0,0,0,1
Cluster854,1,0,0,1,0,2
Cluster8540,1,1,1,1,0,4
Cluster8541,0,0,0,0,1,1
Cluster8542,0,1,0,0,0,1
Cluster8543,1,0,1,0,0,2
Cluster8544,1,1,1,1,0,4
Cluster8545,1,1,1,1,0,4
Cluster8546,1,0,0,0,0,1
Cluster8547,1,0,0,0,0,1
Cluster8548,1,1,1,1,0,4
Cluster8549,1,1,1,1,0,4
Cluster855,0,1,0,0,0,1
Cluster8550,1,1,1,1,0,4
Cluster8551,1,1,1,1,0,4
Cluster8552,1,1,1,1,0,4
Cluster8553,1,1,1,1,0,4
Cluster8554,1,1,1,1,0,4
Cluster8555,1,1,1,1,0,4
Cluster8556,1,1,1,1,0,4
Cluster8557,1,1,1,1,0,4
Cluster8558,1,1,1,1,0,4
Cluster8559,1,0,0,0,0,1
Cluster856,1,0,0,0,0,1
Cluster8560,1,0,0,0,0,1
Cluster8561,1,0,0,0,0,1
Cluster8562,0,0,0,1,0,1
Cluster8563,1,0,0,0,0,1
Cluster8564,1,0,0,0,0,1
Cluster8565,1,0,0,0,0,1
Cluster8566,1,0,0,0,0,1
Cluster8567,0,0,1,1,0,2
Cluster8568,0,1,1,1,0,3
Cluster8569,1,1,1,1,0,4
Cluster857,1,0,0,0,0,1
Cluster8570,1,0,0,0,0,1
Cluster8571,1,0,0,0,0,1
Cluster8572,1,1,1,1,0,4
Cluster8573,0,0,0,1,0,1
Cluster8574,0,0,0,1,0,1
Cluster8575,0,1,0,0,0,1
Cluster8576,0,1,1,1,0,3
Cluster8577,1,1,1,1,0,4
Cluster8578,1,1,1,1,0,4
Cluster8579,1,0,0,0,0,1
Cluster858,1,1,1,1,0,4
Cluster8580,1,1,1,1,0,4
Cluster8581,0,1,0,1,0,2
Cluster8582,0,0,0,1,0,1
Cluster8583,1,0,1,1,0,3
Cluster8584,1,1,1,1,0,4
Cluster8585,0,1,1,1,0,3
Cluster8586,1,1,1,1,0,4
Cluster8587,1,1,1,1,0,4
Cluster8588,1,1,1,1,0,4
Cluster8589,1,0,0,0,0,1
Cluster859,1,0,0,0,0,1
Cluster8590,1,0,0,1,0,2
Cluster8591,1,2,1,2,0,4
Cluster8592,1,0,0,0,0,1
Cluster8593,1,1,0,1,0,3
Cluster8594,1,1,1,1,0,4
Cluster8595,1,1,1,1,0,4
Cluster8596,1,2,1,2,0,4
Cluster8597,0,0,1,0,0,1
Cluster8598,1,1,1,1,0,4
Cluster8599,1,1,1,1,0,4
Cluster86,1,1,1,1,0,4
Cluster860,1,1,0,1,0,3
Cluster8600,1,1,1,2,0,4
Cluster8601,1,1,1,1,0,4
Cluster8602,1,1,1,1,0,4
Cluster8603,0,0,0,0,1,1
Cluster8604,1,2,1,2,0,4
Cluster8605,1,1,1,1,0,4
Cluster8606,1,1,1,1,0,4
Cluster8607,1,1,1,1,0,4
Cluster8608,1,1,1,1,0,4
Cluster8609,1,1,1,1,0,4
Cluster861,1,1,1,1,0,4
Cluster8610,1,0,1,1,0,3
Cluster8611,1,1,1,1,0,4
Cluster8612,0,1,0,0,0,1
Cluster8613,1,1,1,1,0,4
Cluster8614,0,0,0,1,0,1
Cluster8615,0,0,0,1,0,1
Cluster8616,0,0,0,1,0,1
Cluster8617,0,0,0,1,0,1
Cluster8618,1,0,1,0,0,2
Cluster8619,1,1,0,0,0,2
Cluster862,1,1,1,1,0,4
Cluster8620,1,1,1,1,0,4
Cluster8621,1,0,0,1,0,2
Cluster8622,1,1,1,1,0,4
Cluster8623,1,1,1,1,0,4
Cluster8624,1,1,1,1,0,4
Cluster8625,1,1,1,1,0,4
Cluster8626,2,2,1,1,0,4
Cluster8627,1,0,1,0,0,2
Cluster8628,1,1,1,1,0,4
Cluster8629,1,1,1,1,0,4
Cluster863,1,1,0,1,0,3
Cluster8630,1,0,1,0,0,2
Cluster8631,1,1,1,1,0,4
Cluster8632,1,1,1,1,0,4
Cluster8633,1,0,1,1,0,3
Cluster8634,1,1,1,1,0,4
Cluster8635,1,1,1,1,0,4
Cluster8636,1,1,1,1,0,4
Cluster8637,1,1,1,1,0,4
Cluster8638,1,1,1,1,0,4
Cluster8639,1,1,1,1,0,4
Cluster864,0,0,1,0,0,1
Cluster8640,1,1,1,1,0,4
Cluster8641,1,1,1,1,0,4
Cluster8642,1,1,1,1,0,4
Cluster8643,1,1,1,1,0,4
Cluster8644,1,2,1,2,0,4
Cluster8645,2,2,1,2,0,4
Cluster8646,1,1,1,1,0,4
Cluster8647,1,0,1,0,0,2
Cluster8648,1,1,0,0,0,2
Cluster8649,1,0,0,1,0,2
Cluster865,1,0,0,0,0,1
Cluster8650,1,1,0,1,0,3
Cluster8651,0,1,0,0,0,1
Cluster8652,1,1,1,0,0,3
Cluster8653,1,1,1,1,0,4
Cluster8654,1,1,1,1,0,4
Cluster8655,1,1,1,1,0,4
Cluster8656,1,1,1,1,0,4
Cluster8657,1,1,1,1,0,4
Cluster8658,1,1,1,1,0,4
Cluster8659,1,1,1,1,0,4
Cluster866,1,1,1,1,0,4
Cluster8660,1,1,1,1,0,4
Cluster8661,1,1,1,1,0,4
Cluster8662,1,1,1,1,0,4
Cluster8663,0,0,1,0,0,1
Cluster8664,1,0,0,0,0,1
Cluster8665,1,0,0,0,0,1
Cluster8666,0,0,0,1,0,1
Cluster8667,0,0,0,1,0,1
Cluster8668,1,1,0,1,0,3
Cluster8669,1,0,1,1,0,3
Cluster867,0,0,0,1,0,1
Cluster8670,0,0,1,0,0,1
Cluster8671,1,0,0,0,0,1
Cluster8672,0,0,0,1,0,1
Cluster8673,0,0,0,1,0,1
Cluster8674,0,0,0,1,0,1
Cluster8675,0,0,0,1,0,1
Cluster8676,0,0,0,1,0,1
Cluster8677,1,1,0,1,0,3
Cluster8678,1,0,1,1,0,3
Cluster8679,0,1,1,1,0,3
Cluster868,1,1,1,2,0,4
Cluster8680,0,0,0,1,0,1
Cluster8681,1,0,0,0,0,1
Cluster8682,1,0,2,1,0,3
Cluster8683,1,1,1,1,0,4
Cluster8684,0,1,0,0,0,1
Cluster8685,1,1,1,1,0,4
Cluster8686,1,1,0,2,0,3
Cluster8687,1,0,1,1,0,3
Cluster8688,1,1,1,1,0,4
Cluster8689,1,1,1,1,0,4
Cluster869,1,1,1,0,0,3
Cluster8690,1,0,0,1,0,2
Cluster8691,1,1,0,1,0,3
Cluster8692,1,1,1,1,0,4
Cluster8693,1,0,0,0,0,1
Cluster8694,1,1,1,1,0,4
Cluster8695,1,1,1,1,0,4
Cluster8696,1,1,0,1,0,3
Cluster8697,1,1,1,1,0,4
Cluster8698,1,1,1,1,0,4
Cluster8699,1,0,1,1,0,3
Cluster87,1,1,1,1,0,4
Cluster870,1,2,1,1,0,4
Cluster8700,1,1,1,1,0,4
Cluster8701,1,1,1,1,0,4
Cluster8702,1,1,1,1,0,4
Cluster8703,1,0,0,1,0,2
Cluster8704,1,1,1,1,0,4
Cluster8705,1,1,1,1,0,4
Cluster8706,0,0,0,1,0,1
Cluster8707,1,1,1,0,0,3
Cluster8708,0,0,0,0,1,1
Cluster8709,0,0,0,0,1,1
Cluster871,1,0,0,0,0,1
Cluster8710,0,0,1,0,0,1
Cluster8711,0,0,1,0,0,1
Cluster8712,0,0,0,1,0,1
Cluster8713,1,0,0,0,0,1
Cluster8714,0,0,0,1,0,1
Cluster8715,0,0,0,1,0,1
Cluster8716,0,0,0,1,0,1
Cluster8717,0,0,0,1,0,1
Cluster8718,1,1,1,1,0,4
Cluster8719,0,0,0,1,0,1
Cluster872,0,1,0,0,0,1
Cluster8720,1,0,0,0,0,1
Cluster8721,0,1,1,1,0,3
Cluster8722,1,0,0,0,0,1
Cluster8723,0,1,1,0,0,2
Cluster8724,0,0,0,1,0,1
Cluster8725,0,1,1,1,0,3
Cluster8726,1,1,1,1,0,4
Cluster8727,1,0,0,0,0,1
Cluster8728,0,0,1,0,0,1
Cluster8729,1,0,0,0,0,1
Cluster873,1,0,0,0,0,1
Cluster8730,1,1,1,1,0,4
Cluster8731,1,0,0,0,0,1
Cluster8732,1,0,0,0,0,1
Cluster8733,0,1,1,1,0,3
Cluster8734,0,0,0,0,1,1
Cluster8735,1,0,0,0,0,1
Cluster8736,1,1,1,1,0,4
Cluster8737,1,1,1,1,0,4
Cluster8738,0,0,0,0,1,1
Cluster8739,0,0,0,0,1,1
Cluster874,2,1,1,1,0,4
Cluster8740,1,1,1,1,0,4
Cluster8741,1,1,1,1,0,4
Cluster8742,1,1,1,1,0,4
Cluster8743,1,1,1,1,0,4
Cluster8744,1,0,0,0,0,1
Cluster8745,1,1,1,1,0,4
Cluster8746,1,1,1,1,0,4
Cluster8747,1,0,1,0,0,2
Cluster8748,0,0,0,1,0,1
Cluster8749,0,1,1,1,0,3
Cluster875,0,1,1,1,0,3
Cluster8750,1,0,0,0,0,1
Cluster8751,0,1,1,0,0,2
Cluster8752,0,1,1,0,0,2
Cluster8753,1,1,1,1,0,4
Cluster8754,0,1,0,0,0,1
Cluster8755,0,1,1,1,0,3
Cluster8756,1,1,1,1,0,4
Cluster8757,0,1,1,1,0,3
Cluster8758,1,0,0,0,0,1
Cluster8759,0,1,0,0,0,1
Cluster876,0,0,0,1,0,1
Cluster8760,0,1,0,0,0,1
Cluster8761,1,1,1,1,0,4
Cluster8762,0,0,0,0,1,1
Cluster8763,1,1,1,1,0,4
Cluster8764,1,1,1,1,0,4
Cluster8765,1,1,1,1,0,4
Cluster8766,0,0,0,1,0,1
Cluster8767,1,0,0,0,0,1
Cluster8768,0,0,1,0,0,1
Cluster8769,0,1,0,0,0,1
Cluster877,0,1,1,1,0,3
Cluster8770,1,0,0,0,0,1
Cluster8771,1,0,0,0,0,1
Cluster8772,1,0,0,0,0,1
Cluster8773,1,0,0,0,0,1
Cluster8774,1,0,0,0,0,1
Cluster8775,0,1,0,0,0,1
Cluster8776,1,1,1,1,0,4
Cluster8777,1,1,0,1,0,3
Cluster8778,1,2,2,2,0,4
Cluster8779,1,1,1,1,0,4
Cluster878,0,1,0,1,0,2
Cluster8780,1,2,1,2,0,4
Cluster8781,1,0,0,1,0,2
Cluster8782,1,1,1,1,0,4
Cluster8783,1,1,1,1,0,4
Cluster8784,1,1,1,1,0,4
Cluster8785,1,1,1,1,0,4
Cluster8786,1,1,1,1,0,4
Cluster8787,1,1,1,0,0,3
Cluster8788,0,0,1,0,0,1
Cluster8789,0,1,0,1,0,2
Cluster879,1,1,1,1,0,4
Cluster8790,0,1,0,0,0,1
Cluster8791,1,1,1,0,0,3
Cluster8792,0,0,1,0,0,1
Cluster8793,0,0,0,1,0,1
Cluster8794,0,0,0,1,0,1
Cluster8795,0,0,0,1,0,1
Cluster8796,0,0,0,1,0,1
Cluster8797,0,0,0,1,0,1
Cluster8798,0,1,1,1,0,3
Cluster8799,0,0,0,0,1,1
Cluster88,1,1,1,0,0,3
Cluster880,0,0,0,1,0,1
Cluster8800,1,1,1,1,0,4
Cluster8801,1,0,0,0,0,1
Cluster8802,0,1,1,1,0,3
Cluster8803,1,1,1,1,0,4
Cluster8804,1,1,1,1,0,4
Cluster8805,0,0,0,0,1,1
Cluster8806,0,0,0,0,1,1
Cluster8807,1,0,0,0,0,1
Cluster8808,1,0,0,0,0,1
Cluster8809,1,1,1,1,0,4
Cluster881,0,1,1,1,0,3
Cluster8810,1,1,1,1,0,4
Cluster8811,1,1,1,1,0,4
Cluster8812,1,1,1,1,0,4
Cluster8813,1,2,1,2,0,4
Cluster8814,1,0,0,1,0,2
Cluster8815,1,1,1,1,0,4
Cluster8816,1,1,1,1,0,4
Cluster8817,1,1,1,1,0,4
Cluster8818,1,1,1,1,0,4
Cluster8819,1,1,1,1,0,4
Cluster882,0,0,0,0,1,1
Cluster8820,1,1,1,1,0,4
Cluster8821,1,1,1,1,0,4
Cluster8822,1,1,1,1,0,4
Cluster8823,1,1,1,1,0,4
Cluster8824,1,1,1,1,0,4
Cluster8825,1,1,1,1,0,4
Cluster8826,1,1,1,1,0,4
Cluster8827,1,1,0,1,0,3
Cluster8828,0,1,1,1,0,3
Cluster8829,0,1,1,0,0,2
Cluster883,0,0,0,1,0,1
Cluster8830,0,1,1,1,0,3
Cluster8831,0,1,1,1,0,3
Cluster8832,1,0,0,0,0,1
Cluster8833,1,0,0,0,0,1
Cluster8834,1,0,0,0,0,1
Cluster8835,1,0,0,0,0,1
Cluster8836,1,0,0,0,0,1
Cluster8837,0,1,1,1,0,3
Cluster8838,1,1,1,1,0,4
Cluster8839,1,1,1,1,0,4
Cluster884,0,1,0,0,0,1
Cluster8840,0,1,0,0,0,1
Cluster8841,1,1,1,1,0,4
Cluster8842,1,1,1,1,0,4
Cluster8843,1,1,1,1,0,4
Cluster8844,0,1,1,0,0,2
Cluster8845,0,0,0,1,0,1
Cluster8846,1,1,1,1,0,4
Cluster8847,1,1,1,1,0,4
Cluster8848,1,1,1,1,0,4
Cluster8849,0,0,1,0,0,1
Cluster885,0,1,0,0,0,1
Cluster8850,0,0,0,1,0,1
Cluster8851,1,0,0,0,0,1
Cluster8852,1,0,0,0,0,1
Cluster8853,1,0,0,0,0,1
Cluster8854,1,0,0,0,0,1
Cluster8855,0,0,0,1,0,1
Cluster8856,0,0,0,1,0,1
Cluster8857,0,0,1,0,0,1
Cluster8858,0,0,1,0,0,1
Cluster8859,0,0,0,1,0,1
Cluster886,0,0,0,1,0,1
Cluster8860,1,1,1,1,0,4
Cluster8861,0,0,0,1,0,1
Cluster8862,0,1,1,1,0,3
Cluster8863,1,2,1,1,0,4
Cluster8864,1,1,1,1,0,4
Cluster8865,1,2,1,2,0,4
Cluster8866,1,1,1,1,0,4
Cluster8867,1,1,1,1,0,4
Cluster8868,1,1,1,1,0,4
Cluster8869,1,1,1,1,0,4
Cluster887,0,1,0,0,0,1
Cluster8870,1,1,1,1,0,4
Cluster8871,1,1,1,1,0,4
Cluster8872,1,1,1,1,0,4
Cluster8873,1,0,1,1,0,3
Cluster8874,1,0,1,0,0,2
Cluster8875,0,1,0,1,0,2
Cluster8876,1,0,2,0,0,2
Cluster8877,1,0,1,1,0,3
Cluster8878,1,0,1,1,0,3
Cluster8879,1,1,1,1,0,4
Cluster888,0,1,1,1,0,3
Cluster8880,1,0,1,1,0,3
Cluster8881,1,1,1,1,0,4
Cluster8882,1,1,1,1,0,4
Cluster8883,1,0,1,0,0,2
Cluster8884,0,0,0,1,0,1
Cluster8885,1,1,1,1,0,4
Cluster8886,1,0,1,2,0,3
Cluster8887,1,1,1,1,0,4
Cluster8888,1,0,0,0,0,1
Cluster8889,1,0,0,0,0,1
Cluster889,0,0,1,0,0,1
Cluster8890,1,1,1,1,0,4
Cluster8891,0,0,0,1,0,1
Cluster8892,1,0,0,0,0,1
Cluster8893,1,1,1,1,0,4
Cluster8894,1,1,1,1,0,4
Cluster8895,1,1,1,1,0,4
Cluster8896,1,1,1,1,0,4
Cluster8897,1,1,1,1,0,4
Cluster8898,1,1,1,1,0,4
Cluster8899,1,1,1,1,0,4
Cluster89,1,1,0,1,0,3
Cluster890,1,0,0,0,0,1
Cluster8900,1,1,1,1,0,4
Cluster8901,1,1,1,1,0,4
Cluster8902,1,1,1,1,0,4
Cluster8903,0,0,0,1,0,1
Cluster8904,1,0,0,0,0,1
Cluster8905,0,0,0,0,1,1
Cluster8906,1,1,1,1,0,4
Cluster8907,1,1,1,1,0,4
Cluster8908,1,1,1,1,0,4
Cluster8909,1,1,1,1,0,4
Cluster891,1,0,0,0,0,1
Cluster8910,1,0,0,0,0,1
Cluster8911,0,0,1,1,0,2
Cluster8912,1,1,1,2,0,4
Cluster8913,1,1,1,1,0,4
Cluster8914,0,1,1,1,0,3
Cluster8915,0,2,1,2,0,3
Cluster8916,1,1,1,1,0,4
Cluster8917,1,1,1,1,0,4
Cluster8918,1,1,1,2,0,4
Cluster8919,1,1,1,1,0,4
Cluster892,1,0,1,1,0,3
Cluster8920,1,1,1,1,0,4
Cluster8921,1,1,1,1,0,4
Cluster8922,1,1,1,1,0,4
Cluster8923,1,1,1,1,0,4
Cluster8924,1,0,0,0,0,1
Cluster8925,1,0,0,0,0,1
Cluster8926,1,1,1,1,0,4
Cluster8927,1,1,1,1,0,4
Cluster8928,1,1,1,1,0,4
Cluster8929,1,1,1,1,0,4
Cluster893,1,0,1,1,0,3
Cluster8930,0,1,1,1,0,3
Cluster8931,0,1,1,1,0,3
Cluster8932,1,1,1,1,0,4
Cluster8933,1,1,0,1,0,3
Cluster8934,1,1,1,1,0,4
Cluster8935,1,1,1,1,0,4
Cluster8936,1,1,1,1,0,4
Cluster8937,1,1,1,1,0,4
Cluster8938,1,2,1,1,0,4
Cluster8939,1,1,1,1,0,4
Cluster894,1,1,1,1,0,4
Cluster8940,1,1,1,1,0,4
Cluster8941,0,0,0,1,0,1
Cluster8942,0,1,0,0,0,1
Cluster8943,0,0,1,1,0,2
Cluster8944,0,1,0,1,0,2
Cluster8945,1,0,0,0,0,1
Cluster8946,0,1,0,0,0,1
Cluster8947,0,1,0,0,0,1
Cluster8948,1,0,0,0,0,1
Cluster8949,1,0,0,0,0,1
Cluster895,1,1,1,1,0,4
Cluster8950,0,0,1,0,0,1
Cluster8951,1,1,1,1,0,4
Cluster8952,1,1,0,1,0,3
Cluster8953,1,1,1,1,0,4
Cluster8954,1,1,1,1,0,4
Cluster8955,1,1,1,1,0,4
Cluster8956,1,1,1,1,0,4
Cluster8957,1,1,1,1,0,4
Cluster8958,1,1,1,1,0,4
Cluster8959,1,1,1,1,0,4
Cluster896,1,0,0,0,0,1
Cluster8960,1,1,1,1,0,4
Cluster8961,1,1,0,1,0,3
Cluster8962,0,0,1,0,0,1
Cluster8963,0,1,0,0,0,1
Cluster8964,0,1,0,0,0,1
Cluster8965,0,1,0,1,0,2
Cluster8966,1,0,1,2,0,3
Cluster8967,0,1,0,0,0,1
Cluster8968,1,0,0,0,0,1
Cluster8969,0,1,1,1,0,3
Cluster897,1,1,1,1,0,4
Cluster8970,0,0,0,1,0,1
Cluster8971,1,0,0,0,0,1
Cluster8972,1,0,0,0,0,1
Cluster8973,0,1,0,0,0,1
Cluster8974,0,1,0,0,0,1
Cluster8975,0,0,0,1,0,1
Cluster8976,0,1,1,1,0,3
Cluster8977,0,1,0,0,0,1
Cluster8978,1,0,0,0,0,1
Cluster8979,0,1,1,1,0,3
Cluster898,0,0,0,0,1,1
Cluster8980,1,0,0,0,0,1
Cluster8981,1,1,1,1,0,4
Cluster8982,1,1,1,1,0,4
Cluster8983,1,0,1,1,0,3
Cluster8984,1,1,1,1,0,4
Cluster8985,1,1,1,1,0,4
Cluster8986,1,1,1,1,0,4
Cluster8987,1,1,1,1,0,4
Cluster8988,1,1,1,1,0,4
Cluster8989,1,1,1,1,0,4
Cluster899,1,1,0,1,0,3
Cluster8990,1,1,1,1,0,4
Cluster8991,1,1,1,1,0,4
Cluster8992,0,0,0,1,0,1
Cluster8993,1,1,1,1,0,4
Cluster8994,0,0,1,0,0,1
Cluster8995,0,0,1,0,0,1
Cluster8996,0,1,0,0,0,1
Cluster8997,1,1,1,1,0,4
Cluster8998,0,0,1,0,0,1
Cluster8999,1,0,0,0,0,1
Cluster9,1,0,0,0,0,1
Cluster90,1,1,1,1,0,4
Cluster900,1,1,1,1,0,4
Cluster9000,0,1,0,0,0,1
Cluster9001,0,1,0,0,0,1
Cluster9002,1,1,1,2,0,4
Cluster9003,0,0,0,1,0,1
Cluster9004,1,1,1,1,0,4
Cluster9005,0,1,1,1,0,3
Cluster9006,0,0,0,0,1,1
Cluster9007,1,1,1,1,0,4
Cluster9008,1,0,0,0,0,1
Cluster9009,0,0,1,0,0,1
Cluster901,1,0,0,0,0,1
Cluster9010,1,1,1,1,0,4
Cluster9011,1,1,1,1,0,4
Cluster9012,0,1,0,1,0,2
Cluster9013,1,1,1,1,0,4
Cluster9014,1,1,1,1,0,4
Cluster9015,1,1,1,1,0,4
Cluster9016,1,0,0,0,0,1
Cluster9017,1,1,1,1,0,4
Cluster9018,1,1,1,1,0,4
Cluster9019,1,1,0,1,0,3
Cluster902,1,1,1,1,0,4
Cluster9020,1,0,1,1,0,3
Cluster9021,1,1,1,1,0,4
Cluster9022,0,1,1,1,0,3
Cluster9023,1,0,0,0,0,1
Cluster9024,0,1,1,1,0,3
Cluster9025,1,0,0,0,0,1
Cluster9026,1,1,1,1,0,4
Cluster9027,1,0,0,0,0,1
Cluster9028,0,0,1,0,0,1
Cluster9029,1,0,0,0,0,1
Cluster903,1,1,1,1,0,4
Cluster9030,0,1,1,1,0,3
Cluster9031,1,0,0,0,0,1
Cluster9032,1,1,1,1,0,4
Cluster9033,1,0,0,0,0,1
Cluster9034,1,0,0,0,0,1
Cluster9035,1,1,1,1,0,4
Cluster9036,1,0,0,0,0,1
Cluster9037,1,1,1,1,0,4
Cluster9038,1,0,0,0,0,1
Cluster9039,1,0,1,0,0,2
Cluster904,1,1,1,1,0,4
Cluster9040,0,0,0,1,0,1
Cluster9041,1,1,1,1,0,4
Cluster9042,1,0,0,0,0,1
Cluster9043,1,1,1,1,0,4
Cluster9044,1,1,1,1,0,4
Cluster9045,1,1,1,1,0,4
Cluster9046,1,2,1,2,0,4
Cluster9047,1,0,1,0,0,2
Cluster9048,1,1,1,1,0,4
Cluster9049,1,0,0,1,0,2
Cluster905,1,0,1,1,0,3
Cluster9050,1,1,1,1,0,4
Cluster9051,1,1,1,1,0,4
Cluster9052,1,1,1,1,0,4
Cluster9053,1,1,1,1,0,4
Cluster9054,1,2,1,2,0,4
Cluster9055,1,0,1,1,0,3
Cluster9056,1,1,1,1,0,4
Cluster9057,1,1,1,1,0,4
Cluster9058,1,1,1,1,0,4
Cluster9059,1,1,1,2,0,4
Cluster906,0,1,0,1,0,2
Cluster9060,1,0,1,1,0,3
Cluster9061,1,0,1,0,0,2
Cluster9062,1,0,1,0,0,2
Cluster9063,1,1,1,1,0,4
Cluster9064,1,1,1,2,0,4
Cluster9065,1,1,1,1,0,4
Cluster9066,1,1,1,1,0,4
Cluster9067,1,1,1,1,0,4
Cluster9068,1,1,1,1,0,4
Cluster9069,1,1,1,1,0,4
Cluster907,1,0,0,0,0,1
Cluster9070,1,1,1,1,0,4
Cluster9071,1,1,1,1,0,4
Cluster9072,1,2,1,2,0,4
Cluster9073,1,1,1,1,0,4
Cluster9074,1,1,1,1,0,4
Cluster9075,1,0,0,1,0,2
Cluster9076,1,1,1,1,0,4
Cluster9077,1,1,1,1,0,4
Cluster9078,1,1,1,1,0,4
Cluster9079,1,1,1,1,0,4
Cluster908,1,0,1,0,0,2
Cluster9080,1,0,0,1,0,2
Cluster9081,1,1,1,1,0,4
Cluster9082,1,1,1,1,0,4
Cluster9083,1,1,1,1,0,4
Cluster9084,1,1,1,1,0,4
Cluster9085,1,1,1,1,0,4
Cluster9086,1,1,1,1,0,4
Cluster9087,1,0,1,1,0,3
Cluster9088,1,1,1,1,0,4
Cluster9089,0,0,1,1,0,2
Cluster909,1,0,1,1,0,3
Cluster9090,1,0,0,1,0,2
Cluster9091,1,1,1,1,0,4
Cluster9092,1,1,1,1,0,4
Cluster9093,1,1,1,1,0,4
Cluster9094,1,1,1,1,0,4
Cluster9095,1,1,1,1,0,4
Cluster9096,1,1,1,1,0,4
Cluster9097,1,0,0,0,0,1
Cluster9098,0,1,1,1,0,3
Cluster9099,1,0,0,0,0,1
Cluster91,1,1,1,1,0,4
Cluster910,0,1,0,0,0,1
Cluster9100,1,0,0,0,0,1
Cluster9101,0,1,1,1,0,3
Cluster9102,1,0,0,0,0,1
Cluster9103,1,1,1,1,0,4
Cluster9104,1,1,1,1,0,4
Cluster9105,1,1,1,1,0,4
Cluster9106,1,1,1,1,0,4
Cluster9107,1,2,1,2,0,4
Cluster9108,0,1,1,1,0,3
Cluster9109,1,1,1,1,0,4
Cluster911,0,0,0,1,0,1
Cluster9110,1,1,1,1,0,4
Cluster9111,1,1,1,1,0,4
Cluster9112,1,1,1,1,0,4
Cluster9113,1,1,1,1,0,4
Cluster9114,1,1,1,1,0,4
Cluster9115,1,1,0,1,0,3
Cluster9116,1,1,1,1,0,4
Cluster9117,1,1,0,1,0,3
Cluster9118,1,0,1,1,0,3
Cluster9119,1,1,1,1,0,4
Cluster912,1,1,1,1,0,4
Cluster9120,1,1,1,1,0,4
